date,player,team,pos,salary,proj,ceiling,own,conf,dk_fppg
2026-07-08,Masyn Winn,STL,SS,3500,7.1,7.6,7.3,H-slot1,
2026-07-08,Iván Herrera,STL,C,3700,8.0,9.2,3.0,H-slot2,
2026-07-08,Jordan Walker,STL,OF,5000,6.0,8.5,0.2,H-slot3,
2026-07-08,Nelson Velázquez,STL,OF,3200,6.5,9.4,2.1,H-slot4,
2026-07-08,Alec Burleson,STL,1B,4100,7.0,8.6,0.4,H-slot5,
2026-07-08,Blaze Jordan,STL,1B/3B,2700,6.4,6.9,1.9,H-slot7,
2026-07-08,Lars Nootbaar,STL,OF,3300,5.9,6.6,0.5,H-slot8,
2026-07-08,Pedro Pagés,STL,C,2700,5.3,6.3,0.8,H-slot9,
2026-07-08,Christian Yelich,MIL,OF,4700,10.5,11.6,9.7,H-slot1,
2026-07-08,Jackson Chourio,MIL,OF,5300,9.8,12.0,4.0,H-slot2,
2026-07-08,Jake Bauers,MIL,1B/OF,4600,8.7,10.9,3.7,H-slot3,
2026-07-08,William Contreras,MIL,C,4400,8.6,9.7,4.6,H-slot4,
2026-07-08,Garrett Mitchell,MIL,OF,3400,8.5,9.7,12.2,H-slot5,
2026-07-08,Luis Lara,MIL,OF,2000,7.6,7.6,41.1,H-slot6,
2026-07-08,Cooper Pratt,MIL,SS,3200,7.4,7.4,9.6,H-slot7,
2026-07-08,Joey Ortiz,MIL,3B/SS,2200,6.8,7.3,18.9,H-slot8,
2026-07-08,Greg Jones,MIL,OF,2000,7.0,7.0,14.0,H-slot9,
2026-07-08,Joc Pederson,TEX,1B,3100,7.1,9.4,6.9,H-slot1,
2026-07-08,Josh Smith,TEX,2B,2200,6.3,6.6,10.0,H-slot2,
2026-07-08,Jake Burger,TEX,1B,4000,6.6,8.5,0.6,H-slot3,
2026-07-08,Brandon Nimmo,TEX,OF,3600,6.8,7.8,0.7,H-slot4,
2026-07-08,Ezequiel Duran,TEX,OF/SS,3600,4.8,5.8,0.3,H-slot5,
2026-07-08,Evan Carter,TEX,OF,3000,6.5,7.7,1.6,H-slot6,
2026-07-08,Alejandro Osuna,TEX,OF,2500,4.8,5.0,0.8,H-slot7,
2026-07-08,Elias Díaz,TEX,C,2800,4.9,6.8,0.7,H-slot8,
2026-07-08,Nicky Lopez,TEX,2B/SS,2600,4.0,4.3,0.2,H-slot9,
2026-07-08,Zach Neto,LAA,SS,4600,7.5,9.7,1.6,H-slot1,
2026-07-08,Mike Trout,LAA,OF,5500,6.8,9.1,0.3,H-slot2,
2026-07-08,Vaughn Grissom,LAA,1B/3B,2500,6.1,7.0,5.6,H-slot3,
2026-07-08,Jo Adell,LAA,OF,3400,6.5,7.8,1.7,H-slot4,
2026-07-08,Denzer Guzman,LAA,3B,3400,5.8,7.1,1.5,H-slot5,
2026-07-08,Oswald Peraza,LAA,2B,3000,4.3,5.4,0.4,H-slot6,
2026-07-08,Jose Siri,LAA,OF,2600,5.1,7.3,0.9,H-slot7,
2026-07-08,Logan O'Hoppe,LAA,C,2400,4.9,5.6,1.2,H-slot8,
2026-07-08,Josh Lowe,LAA,OF,2400,5.4,7.0,0.9,H-slot9,
2026-07-08,Shohei Ohtani,LAD,1B/OF,6700,12.9,15.3,7.8,H-slot1,
2026-07-08,Tommy Edman,LAD,2B/OF,4200,8.1,8.8,5.3,H-slot2,
2026-07-08,Freddie Freeman,LAD,1B,6200,9.2,10.9,2.0,H-slot3,
2026-07-08,Mookie Betts,LAD,SS,5000,8.7,10.7,4.3,H-slot4,
2026-07-08,Max Muncy,LAD,3B,5200,9.0,11.2,3.1,H-slot5,
2026-07-08,Teoscar Hernández,LAD,OF,4400,8.4,9.8,2.1,H-slot6,
2026-07-08,Kyle Tucker,LAD,OF,4700,9.3,10.1,1.9,H-slot7,
2026-07-08,Alex Call,LAD,OF,3000,7.4,7.7,6.8,H-slot8,
2026-07-08,Eliezer Alfonzo,LAD,C,2000,6.9,6.9,25.7,H-slot9,
2026-07-08,Jake McCarthy,COL,OF,4100,9.1,10.6,7.3,H-slot1,
2026-07-08,Mickey Moniak,COL,OF,4900,9.3,12.5,3.4,H-slot2,
2026-07-08,Cole Carrigg,COL,OF,3700,8.4,10.2,5.0,H-slot3,
2026-07-08,TJ Rumfield,COL,1B,3900,8.2,9.6,3.3,H-slot4,
2026-07-08,Kyle Karros,COL,3B,3000,6.0,7.0,6.9,H-slot5,
2026-07-08,Troy Johnston,COL,OF,4200,7.8,8.2,1.2,H-slot6,
2026-07-08,Edouard Julien,COL,2B,3200,6.2,6.5,2.1,H-slot7,
2026-07-08,Ezequiel Tovar,COL,SS,3700,7.4,8.4,1.6,H-slot8,
2026-07-08,Brett Sullivan,COL,C,2500,7.3,8.5,8.9,H-slot9,
2026-07-08,Fernando Tatis Jr.,SD,OF,4900,9.0,9.6,2.5,H-slot1,
2026-07-08,Jackson Merrill,SD,OF,4200,8.3,9.5,2.6,H-slot2,
2026-07-08,Xander Bogaerts,SD,SS,3400,7.1,8.1,9.4,H-slot3,
2026-07-08,Gavin Sheets,SD,1B/OF,3700,6.4,8.4,1.1,H-slot4,
2026-07-08,Jake Cronenworth,SD,2B,2300,6.6,7.5,9.3,H-slot5,
2026-07-08,Luis Campusano,SD,C,3000,5.7,7.5,2.9,H-slot6,
2026-07-08,Miguel Andujar,SD,3B/OF,2800,6.4,7.3,4.4,H-slot7,
2026-07-08,Jase Bowen,SD,OF,2400,6.4,6.4,3.7,H-slot8,
2026-07-08,Sung-Mun Song,SD,2B/SS,2900,6.2,6.7,1.2,H-slot9,
2026-07-08,Ketel Marte,AZ,2B,4900,9.1,11.2,2.5,H-slot1,
2026-07-08,Ildemaro Vargas,AZ,1B/2B,2800,6.1,7.2,9.1,H-slot2,
2026-07-08,Corbin Carroll,AZ,OF,4800,8.9,10.4,1.7,H-slot3,
2026-07-08,Gabriel Moreno,AZ,C,3900,7.0,8.0,1.9,H-slot4,
2026-07-08,Max Kepler,AZ,OF,2300,6.2,7.9,8.6,H-slot5,
2026-07-08,Lourdes Gurriel Jr.,AZ,OF,3000,6.8,7.3,3.7,H-slot6,
2026-07-08,Nolan Arenado,AZ,3B,3300,5.9,7.1,2.0,H-slot7,
2026-07-08,Pavin Smith,AZ,1B,2200,7.0,7.5,7.8,H-slot8,
2026-07-08,Tommy Troy,AZ,OF,2800,6.0,6.9,1.4,H-slot9,
2026-07-09,Bryce Miller,SEA,P,10400,19.4,19.4,22.6,P-prop,24.2
2026-07-09,Brady Singer,CIN,P,6600,12.9,12.9,18.3,P-prop,9.9
2026-07-09,Andre Pallante,STL,P,7900,11.1,11.1,1.8,P-prop,14.2
2026-07-09,Nathan Eovaldi,TEX,P,9600,21.0,21.0,65.0,P-prop,18.9
2026-07-09,Reid Detmers,LAA,P,8400,18.6,18.6,43.8,P-prop,17.3
2026-07-09,Merrill Kelly,ARI,P,6400,12.7,12.7,20.4,P-prop,9.0
2026-07-09,Ryan Feltner,COL,P,6200,12.6,12.6,24.1,P-prop,11.1
2026-07-09,Michael Harris II,ATL,OF,4600,8.5,10.7,4.3,H-slot1,8.1
2026-07-09,Ozzie Albies,ATL,2B,4300,7.9,9.5,3.8,H-slot2,7.8
2026-07-09,Matt Olson,ATL,1B,5200,8.7,11.5,2.8,H-slot3,9.2
2026-07-09,Drake Baldwin,ATL,C,4700,8.5,10.6,3.3,H-slot4,8.5
2026-07-09,Mauricio Dubón,ATL,OF,3400,6.7,7.8,4.4,H-slot5,7.1
2026-07-09,Dominic Smith,ATL,OF,3000,7.0,8.1,5.1,H-slot6,5.1
2026-07-09,Austin Riley,ATL,3B,3800,6.9,7.9,2.3,H-slot7,6.0
2026-07-09,Mike Yastrzemski,ATL,OF,2700,6.7,7.6,4.5,H-slot8,4.9
2026-07-09,Jim Jarvis,ATL,SS,2200,6.7,8.2,7.4,H-slot9,5.7
2026-07-09,A.J. Ewing,NYM,OF,3900,9.4,11.0,6.7,H-slot1,7.7
2026-07-09,Juan Soto,NYM,OF,6300,10.9,13.9,3.7,H-slot2,9.9
2026-07-09,Bo Bichette,NYM,3B,4600,7.7,8.8,3.2,H-slot3,6.9
2026-07-09,Carson Benge,NYM,OF,4100,8.3,9.6,3.8,H-slot4,7.6
2026-07-09,Francisco Alvarez,NYM,C,3400,7.3,9.0,5.6,H-slot5,5.6
2026-07-09,Jared Young,NYM,1B,2700,7.1,8.7,5.9,H-slot6,5.1
2026-07-09,Mark Vientos,NYM,1B,2900,7.2,9.0,4.9,H-slot7,5.4
2026-07-09,Brett Baty,NYM,2B,2600,6.4,6.8,4.6,H-slot8,4.9
2026-07-09,Luis Torrens,NYM,C,2300,5.6,6.0,4.4,H-slot9,4.1
2026-07-09,Lane Thomas,KC,OF,3300,7.8,9.1,7.5,H-slot1,5.5
2026-07-09,Bobby Witt Jr.,KC,SS,6400,9.9,11.4,3.5,H-slot2,9.6
2026-07-09,Salvador Perez,KC,1B/C,3600,6.9,8.2,3.5,H-slot3,5.7
2026-07-09,Starling Marte,KC,OF,2800,7.0,7.3,6.0,H-slot4,4.0
2026-07-09,Nick Loftin,KC,3B,2900,6.0,6.9,4.2,H-slot5,6.2
2026-07-09,Jac Caglianone,KC,1B/OF,4500,6.1,7.8,1.3,H-slot6,6.9
2026-07-09,Isaac Collins,KC,OF,2600,6.6,7.1,4.5,H-slot7,5.7
2026-07-09,Tyler Tolbert,KC,OF/SS,3000,6.4,7.7,4.2,H-slot8,5.6
2026-07-09,Luke Maile,KC,C,2400,4.7,10.2,2.6,H-slot9,11.0
2026-07-09,Yandy Díaz,TB,1B/3B,5100,8.0,9.6,2.7,H-slot1,8.7
2026-07-09,Jonathan Aranda,TB,1B,4100,8.2,9.7,3.6,H-slot2,8.1
2026-07-09,Junior Caminero,TB,3B,6000,8.7,11.7,2.2,H-slot3,9.2
2026-07-09,Victor Mesa Jr.,TB,OF,2900,7.0,8.8,5.9,H-slot4,5.3
2026-07-09,Ryan Vilade,TB,1B/OF,3300,6.6,8.2,3.7,H-slot5,5.7
2026-07-09,Chandler Simpson,TB,OF,3800,7.1,7.1,2.3,H-slot6,6.5
2026-07-09,Ben Williamson,TB,2B/SS,2700,5.8,6.2,3.6,H-slot7,5.2
2026-07-09,Taylor Walls,TB,SS,2500,6.0,6.0,5.1,H-slot8,5.7
2026-07-09,Nick Fortes,TB,C,2300,4.9,5.3,3.0,H-slot9,4.3
2026-07-09,Adley Rutschman,BAL,C,4200,8.1,9.5,5.3,H-slot1,7.7
2026-07-09,Taylor Ward,BAL,OF,4700,8.6,9.1,4.2,H-slot2,7.1
2026-07-09,Gunnar Henderson,BAL,SS,5500,9.5,11.2,4.7,H-slot3,7.6
2026-07-09,Pete Alonso,BAL,1B,5700,9.1,11.2,2.6,H-slot4,8.4
2026-07-09,Tyler O'Neill,BAL,OF,2500,8.4,9.9,10.7,H-slot5,4.5
2026-07-09,Coby Mayo,BAL,3B,3300,6.8,8.7,4.7,H-slot6,5.5
2026-07-09,Samuel Basallo,BAL,C,3900,7.2,9.2,2.7,H-slot7,6.4
2026-07-09,Blaze Alexander,BAL,3B,3400,7.2,7.7,3.9,H-slot8,5.5
2026-07-09,Leody Taveras,BAL,OF,3200,6.7,7.1,3.4,H-slot9,6.0
2026-07-09,Pete Crow-Armstrong,CHC,OF,6600,10.5,12.9,4.0,H-slot1,10.2
2026-07-09,Alex Bregman,CHC,3B,3900,8.3,9.1,5.6,H-slot2,6.7
2026-07-09,Seiya Suzuki,CHC,OF,4400,9.3,11.3,5.0,H-slot3,8.2
2026-07-09,Carson Kelly,CHC,C,3300,7.8,8.7,8.0,H-slot4,6.2
2026-07-09,Michael Busch,CHC,1B,4000,8.3,9.4,3.6,H-slot5,7.4
2026-07-09,Nico Hoerner,CHC,2B,3600,7.7,8.1,3.7,H-slot6,7.0
2026-07-09,Ian Happ,CHC,OF,4600,8.0,9.8,2.4,H-slot7,7.9
2026-07-09,Dansby Swanson,CHC,SS,4100,7.9,9.7,3.4,H-slot8,7.9
2026-07-09,Miguel Amaya,CHC,C,2900,6.6,7.3,4.3,H-slot9,4.8
2026-07-09,Trevor Larnach,MIN,OF,4200,8.2,9.2,4.1,H-slot1,6.6
2026-07-09,Brooks Lee,MIN,3B,4000,7.3,9.1,3.5,H-slot2,7.2
2026-07-09,Kody Clemens,MIN,2B,5000,8.4,10.6,2.7,H-slot3,7.9
2026-07-09,Josh Bell,MIN,1B,3000,7.3,8.9,5.5,H-slot4,7.3
2026-07-09,Royce Lewis,MIN,1B,3600,7.3,8.9,2.7,H-slot5,6.9
2026-07-09,Alan Roden,MIN,OF,2100,5.3,5.3,5.1,H-slot6,6.0
2026-07-09,Luke Keaschall,MIN,OF,3400,7.6,8.1,3.8,H-slot7,6.7
2026-07-09,Tristan Gray,MIN,SS,2600,5.7,6.6,4.5,H-slot8,4.5
2026-07-09,Alex Jackson,MIN,C,2400,5.5,6.2,3.4,H-slot9,4.0
2026-07-09,Travis Bazzana,CLE,2B,4200,9.3,10.5,5.7,H-slot1,7.9
2026-07-09,Brayan Rocchio,CLE,SS,3300,7.9,8.8,11.1,H-slot2,7.0
2026-07-09,Chase DeLauter,CLE,OF,3200,8.6,9.9,8.7,H-slot3,7.3
2026-07-09,Kyle Manzardo,CLE,1B,2700,7.7,9.2,8.0,H-slot4,5.3
2026-07-09,Kahlil Watson,CLE,OF,2500,8.0,8.6,9.2,H-slot5,6.1
2026-07-09,Gabriel Arias,CLE,3B,2400,7.0,9.3,7.3,H-slot6,5.0
2026-07-09,Daniel Schneemann,CLE,3B/SS,2400,6.8,7.7,6.3,H-slot7,5.0
2026-07-09,Patrick Bailey,CLE,C,2300,6.0,6.6,5.2,H-slot8,3.6
2026-07-09,Steven Kwan,CLE,OF,2600,6.9,7.0,4.5,H-slot9,5.2
2026-07-09,Chase Meidroth,CWS,2B,3900,6.7,7.6,3.5,H-slot1,6.5
2026-07-09,Randal Grichuk,CWS,OF,3300,8.1,11.0,7.5,H-slot2,4.6
2026-07-09,Miguel Vargas,CWS,1B/3B,5400,7.5,9.7,1.9,H-slot3,9.1
2026-07-09,Colson Montgomery,CWS,3B/SS,4400,8.3,11.0,3.0,H-slot4,7.8
2026-07-09,Junior Perez,CWS,OF,2200,7.1,9.8,8.4,H-slot5,2.8
2026-07-09,Sam Antonacci,CWS,OF,4100,7.7,8.4,2.4,H-slot6,7.8
2026-07-09,Braden Montgomery,CWS,OF,2900,6.7,7.5,4.1,H-slot7,6.0
2026-07-09,Luisangel Acuña,CWS,SS,2500,6.6,6.8,6.1,H-slot8,3.9
2026-07-09,Drew Romo,CWS,C,2800,4.6,6.2,2.1,H-slot9,4.6
2026-07-09,Anthony Seigler,BOS,2B,3000,6.9,7.6,7.9,H-slot1,6.6
2026-07-09,Ceddanne Rafaela,BOS,OF,4300,8.2,9.2,3.9,H-slot2,7.5
2026-07-09,Wilyer Abreu,BOS,OF,4500,8.2,9.3,3.3,H-slot3,7.5
2026-07-09,Romy Gonzalez,BOS,1B/2B,3400,8.6,10.0,6.3,H-slot4,8.1
2026-07-09,Caleb Durbin,BOS,3B,2900,7.5,8.8,6.4,H-slot5,6.4
2026-07-09,Andruw Monasterio,BOS,2B/SS,2200,6.6,7.6,7.1,H-slot6,4.2
2026-07-09,Nate Eaton,BOS,OF,2600,8.0,9.1,6.6,H-slot7,4.8
2026-07-09,Brett Harris,BOS,3B,2000,5.4,5.4,4.9,H-slot8,1.0
2026-07-09,Connor Wong,BOS,C,2700,6.1,6.4,3.5,H-slot9,5.5
2026-07-09,Joshua Kuroda-Grauer,ATH,2B/3B,2700,8.1,8.1,12.4,H-slot1,7.9
2026-07-09,Nick Kurtz,ATH,1B,6100,10.5,12.7,3.2,H-slot2,9.7
2026-07-09,Shea Langeliers,ATH,C,5400,8.6,11.0,3.0,H-slot3,8.6
2026-07-09,Jonah Heim,ATH,C,3400,6.5,8.8,5.0,H-slot4,6.7
2026-07-09,Jacob Wilson,ATH,SS,3800,7.2,8.0,4.1,H-slot5,6.7
2026-07-09,Zack Gelof,ATH,2B/3B,4800,7.2,9.0,1.9,H-slot6,7.7
2026-07-09,Colby Thomas,ATH,OF,2900,6.9,8.6,4.7,H-slot7,3.5
2026-07-09,Henry Bolte,ATH,OF,3700,7.0,7.6,2.1,H-slot8,6.8
2026-07-09,Alika Williams,ATH,SS,3100,5.7,6.6,3.5,H-slot9,4.4
2026-07-09,Liam Hicks,MIA,1B,4600,8.0,9.8,3.8,H-slot1,8.0
2026-07-09,Otto Lopez,MIA,SS,5100,8.3,9.3,4.6,H-slot2,9.3
2026-07-09,Xavier Edwards,MIA,2B,4600,8.2,8.9,3.5,H-slot3,7.9
2026-07-09,Kyle Stowers,MIA,1B,4400,8.1,9.9,3.1,H-slot4,8.0
2026-07-09,Heriberto Hernández,MIA,OF,3400,8.1,10.5,6.2,H-slot5,6.7
2026-07-09,Griffin Conine,MIA,OF,3300,7.6,9.6,5.3,H-slot6,5.7
2026-07-09,Esteury Ruiz,MIA,OF,3200,9.8,11.2,7.3,H-slot7,5.6
2026-07-09,Jakob Marsee,MIA,OF,3500,7.1,7.6,3.5,H-slot8,6.6
2026-07-09,Leo Jiménez,MIA,3B,2600,5.1,5.4,3.0,H-slot9,3.7
2026-07-09,J.P. Crawford,SEA,3B,3000,7.4,8.9,10.3,H-slot1,6.4
2026-07-09,Randy Arozarena,SEA,OF,5200,9.1,10.3,3.9,H-slot2,8.9
2026-07-09,Dominic Canzone,SEA,OF,3500,8.5,11.1,8.1,H-slot3,6.2
2026-07-09,Cal Raleigh,SEA,C,4400,9.1,10.6,4.4,H-slot4,6.1
2026-07-09,Josh Naylor,SEA,1B,3800,8.6,9.5,3.9,H-slot5,7.1
2026-07-09,Luke Raley,SEA,OF,3600,7.7,10.0,3.5,H-slot6,5.6
2026-07-09,Cole Young,SEA,2B,3300,6.4,7.5,3.8,H-slot7,6.4
2026-07-09,Victor Robles,SEA,OF,2300,8.1,8.1,8.3,H-slot8,3.5
2026-07-09,Colt Emerson,SEA,SS,3200,6.9,8.7,4.8,H-slot9,6.0
2026-07-09,Elly De La Cruz,CIN,SS,5800,10.2,12.2,5.7,H-slot1,9.5
2026-07-09,Sal Stewart,CIN,1B/3B,5000,9.4,11.6,3.9,H-slot2,9.0
2026-07-09,JJ Bleday,CIN,OF,4000,7.7,10.0,4.0,H-slot3,8.3
2026-07-09,Spencer Steer,CIN,1B/OF,4300,7.8,9.6,3.0,H-slot4,7.0
2026-07-09,Eugenio Suárez,CIN,3B,3900,8.1,9.6,3.7,H-slot5,6.0
2026-07-09,Tyler Stephenson,CIN,C,2900,7.1,8.1,6.2,H-slot6,5.1
2026-07-09,Noelvi Marte,CIN,OF,3000,6.9,8.8,4.7,H-slot7,5.8
2026-07-09,Edwin Arroyo,CIN,2B,2500,6.8,6.8,5.4,H-slot8,4.0
2026-07-09,TJ Friedl,CIN,OF,2600,6.2,6.8,4.0,H-slot9,4.5
2026-07-09,JJ Wetherholt,STL,2B,4500,7.5,9.0,2.6,H-slot1,8.2
2026-07-09,Iván Herrera,STL,C,3800,7.6,8.8,3.3,H-slot2,8.0
2026-07-09,Alec Burleson,STL,1B,3900,7.2,8.9,2.3,H-slot3,8.3
2026-07-09,Jordan Walker,STL,OF,4900,6.9,9.3,1.5,H-slot4,9.8
2026-07-09,Lars Nootbaar,STL,OF,3300,6.1,6.9,2.8,H-slot5,6.2
2026-07-09,Masyn Winn,STL,SS,3500,6.1,6.6,3.1,H-slot6,6.6
2026-07-09,Bryan Torres,STL,2B/OF,2900,6.2,8.7,2.8,H-slot7,4.4
2026-07-09,Nathan Church,STL,OF,3000,5.6,6.9,1.8,H-slot9,5.7
2026-07-09,Justin Foscue,TEX,2B,3500,5.7,8.2,3.3,H-slot1,5.2
2026-07-09,Wyatt Langford,TEX,OF,3800,7.0,9.1,2.6,H-slot2,8.9
2026-07-09,Brandon Nimmo,TEX,OF,3600,6.4,7.5,2.2,H-slot3,6.7
2026-07-09,Josh Jung,TEX,3B,4500,5.8,6.9,1.2,H-slot4,7.4
2026-07-09,Jake Burger,TEX,1B,3900,5.9,7.7,1.3,H-slot5,7.1
2026-07-09,Ezequiel Duran,TEX,3B/OF,3500,5.0,5.9,1.6,H-slot6,6.7
2026-07-09,Kyle Higashioka,TEX,C,2700,5.6,7.1,2.7,H-slot7,5.0
2026-07-09,Cam Cauley,TEX,2B/OF,2000,5.4,5.4,3.4,H-slot8,3.1
2026-07-09,Alejandro Osuna,TEX,OF,2400,4.5,4.7,1.7,H-slot9,4.9
2026-07-09,Zach Neto,LAA,SS,4700,7.9,10.1,3.7,H-slot1,8.9
2026-07-09,Mike Trout,LAA,OF,5600,7.5,9.9,1.7,H-slot2,9.4
2026-07-09,Nolan Schanuel,LAA,1B,2700,6.0,6.9,4.4,H-slot3,6.2
2026-07-09,Jorge Soler,LAA,OF,3300,6.2,7.8,3.3,H-slot4,6.8
2026-07-09,Vaughn Grissom,LAA,1B/3B,2500,5.2,6.1,3.2,H-slot5,6.2
2026-07-09,Josh Lowe,LAA,OF,2200,6.0,7.7,4.7,H-slot6,4.7
2026-07-09,Denzer Guzman,LAA,3B,3200,5.2,6.4,2.0,H-slot7,7.0
2026-07-09,Logan O'Hoppe,LAA,C,2300,5.0,5.7,2.9,H-slot8,4.6
2026-07-09,Wade Meckler,LAA,OF,2600,5.7,6.3,2.4,H-slot9,5.8
2026-07-09,Fernando Tatis Jr.,SD,OF,5000,9.0,9.6,3.9,H-slot1,8.0
2026-07-09,Jackson Merrill,SD,OF,4200,8.3,9.5,4.0,H-slot2,7.1
2026-07-09,Xander Bogaerts,SD,SS,3400,7.2,8.2,7.7,H-slot3,6.4
2026-07-09,Manny Machado,SD,3B,4200,8.0,10.1,3.2,H-slot4,7.1
2026-07-09,Gavin Sheets,SD,1B/OF,3700,6.7,8.6,2.4,H-slot5,6.4
2026-07-09,Jake Cronenworth,SD,2B,2500,6.5,7.3,5.6,H-slot6,4.6
2026-07-09,Luis Campusano,SD,C,3200,6.4,8.7,3.6,H-slot7,7.2
2026-07-09,Miguel Andujar,SD,3B/OF,2800,6.3,7.1,3.7,H-slot8,5.4
2026-07-09,Sung-Mun Song,SD,2B/3B,2700,6.4,6.8,3.5,H-slot9,4.6
2026-07-09,Ketel Marte,ARI,2B,4900,9.0,11.0,3.8,H-slot1,8.5
2026-07-09,Geraldo Perdomo,ARI,SS,3900,8.0,8.7,5.6,H-slot2,7.2
2026-07-09,Corbin Carroll,ARI,OF,4800,8.9,10.4,3.2,H-slot3,8.7
2026-07-09,Gabriel Moreno,ARI,C,4000,7.1,8.1,2.9,H-slot4,7.2
2026-07-09,Max Kepler,ARI,OF,2400,6.2,7.7,5.9,H-slot5,4.4
2026-07-09,Lourdes Gurriel Jr.,ARI,OF,2900,6.6,7.1,4.4,H-slot6,5.3
2026-07-09,Nolan Arenado,ARI,3B,3200,6.0,7.2,3.0,H-slot7,6.4
2026-07-09,Tommy Troy,ARI,OF,2600,5.8,7.0,3.4,H-slot8,5.5
2026-07-09,Tim Tawa,ARI,OF,2400,5.3,5.8,3.0,H-slot9,2.8
2026-07-09,Heliot Ramos,SF,OF,3900,8.2,9.9,5.0,H-slot1,7.5
2026-07-09,Luis Arraez,SF,2B,4100,7.4,7.9,3.6,H-slot2,7.8
2026-07-09,Casey Schmitt,SF,3B/SS,4300,7.7,9.8,3.3,H-slot3,7.9
2026-07-09,Rafael Devers,SF,1B,3800,8.5,10.5,3.8,H-slot4,7.5
2026-07-09,Willy Adames,SF,SS,3700,8.0,9.6,4.8,H-slot5,6.8
2026-07-09,Bryce Eldridge,SF,1B,3500,6.8,8.3,3.5,H-slot6,7.0
2026-07-09,Victor Bericoto,SF,OF,2800,7.0,9.9,4.9,H-slot7,5.4
2026-07-09,Drew Gilbert,SF,OF,3700,6.0,6.8,1.6,H-slot8,4.3
2026-07-09,Drew Cavanaugh,SF,C,2600,6.6,6.6,4.3,H-slot9,2.0
2026-07-09,Jake McCarthy,COL,OF,4100,8.6,10.0,4.8,H-slot1,8.2
2026-07-09,Kyle Karros,COL,3B,3100,7.3,8.5,7.4,H-slot2,6.4
2026-07-09,Cole Carrigg,COL,OF,3800,7.4,9.1,3.5,H-slot3,9.6
2026-07-09,Hunter Goodman,COL,C,5400,8.3,11.6,2.4,H-slot4,8.9
2026-07-09,TJ Rumfield,COL,1B,3900,7.7,9.1,2.7,H-slot5,7.6
2026-07-09,Tyler Freeman,COL,OF,3700,6.5,7.0,2.2,H-slot6,6.2
2026-07-09,Willi Castro,COL,2B/SS,4000,6.6,7.4,1.8,H-slot7,6.7
2026-07-09,Ezequiel Tovar,COL,SS,3600,6.2,7.2,2.4,H-slot8,5.3
2026-07-09,Braxton Fulford,COL,C,3500,5.9,6.5,2.2,H-slot9,3.4
